,message,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic,cleaned_message,POS,tagCounts,preprocessed_1,POS-SEQ,None,words,uppercase_word_count,punctuation_count,not_in_vocab_words,not_in_vocab_words_count
4664,@Kaw4ii not a good time to ask dude.......,0.0,0.0,0.0,0.0,0.0,0.0,@Kaw4ii not a good time to ask dude.......,"[('@Kaw4ii', 'VERB'), ('not', 'PART'), ('a', 'DET'), ('good', 'ADJ'), ('time', 'NOUN'), ('to', 'PART'), ('ask', 'VERB'), ('dude', 'NOUN'), ('.......', 'PUNCT')]","{'VERB': 2, 'PART': 2, 'DET': 1, 'ADJ': 1, 'NOUN': 2, 'PUNCT': 1}",@kaw4ii not good time to ask dude .......,VERB ADJ NOUN VERB NOUN,1.0,@Kaw4ii good time ask dude .......,0,8,@kaw4ii,1
4665,wtf is going on so many people talking.,0.0,0.0,0.0,0.0,0.0,0.0,wtf is going on so many people talking.,"[('wtf', 'PROPN'), ('be', 'AUX'), ('go', 'VERB'), ('on', 'ADP'), ('so', 'ADV'), ('many', 'ADJ'), ('people', 'NOUN'), ('talk', 'VERB'), ('.', 'PUNCT')]","{'PROPN': 1, 'AUX': 1, 'VERB': 2, 'ADP': 1, 'ADV': 1, 'ADJ': 1, 'NOUN': 1, 'PUNCT': 1}",wtf go so many people talk,PROPN VERB ADJ NOUN VERB,1.0,wtf go many people talk,0,1,wtf,1
4666,Sorry for your loss matt,0.0,0.0,0.0,0.0,0.0,0.0,Sorry for your loss matt,"[('sorry', 'INTJ'), ('for', 'ADP'), ('your', 'PRON'), ('loss', 'NOUN'), ('matt', 'PROPN')]","{'INTJ': 1, 'ADP': 1, 'PRON': 1, 'NOUN': 1, 'PROPN': 1}",sorry loss matt,INTJ NOUN PROPN,1.0,sorry loss matt,0,0,,0
4667,Terroriser a real one bro,0.0,0.0,0.0,0.0,0.0,0.0,Terroriser a real one bro,"[('terroris', 'ADJ'), ('a', 'DET'), ('real', 'ADJ'), ('one', 'NUM'), ('bro', 'NOUN')]","{'ADJ': 2, 'DET': 1, 'NUM': 1, 'NOUN': 1}",terroris real one bro,ADJ ADJ NUM NOUN,1.0,terroris real one bro,0,0,terroris,1
4668,rip,0.0,0.0,0.0,0.0,0.0,0.0,rip,"[('rip', 'VERB')]",{'VERB': 1},rip,VERB,1.0,rip,0,0,,0
4669,:),0.0,0.0,0.0,0.0,0.0,0.0,:),"[(':)', 'PUNCT')]",{'PUNCT': 1},:),,1.0,:),0,2,,0
4670,very true,0.0,0.0,0.0,0.0,0.0,0.0,very true,"[('very', 'ADV'), ('true', 'ADJ')]","{'ADV': 1, 'ADJ': 1}",very true,ADJ,1.0,true,0,0,,0
4671,hello can you say my name pls,0.0,0.0,0.0,0.0,0.0,0.0,hello can you say my name pls,"[('hello', 'INTJ'), ('can', 'AUX'), ('you', 'PRON'), ('say', 'VERB'), ('my', 'PRON'), ('name', 'NOUN'), ('pls', 'INTJ')]","{'INTJ': 2, 'AUX': 1, 'PRON': 2, 'VERB': 1, 'NOUN': 1}",hello say name pls,INTJ VERB NOUN INTJ,1.0,hello say name pls,0,0,pls,1
4672,R.I.P.,0.0,0.0,0.0,0.0,0.0,0.0,R.I.P.,"[('R.I.P.', 'PROPN')]",{'PROPN': 1},r.i.p.,PROPN,1.0,R.I.P.,3,3,r.i.p.,1
4673,your mind can be your worst enemy,0.0,0.0,0.0,0.0,0.0,0.0,your mind can be your worst enemy,"[('your', 'PRON'), ('mind', 'NOUN'), ('can', 'AUX'), ('be', 'VERB'), ('your', 'PRON'), ('bad', 'ADJ'), ('enemy', 'NOUN')]","{'PRON': 2, 'NOUN': 2, 'AUX': 1, 'VERB': 1, 'ADJ': 1}",mind be bad enemy,NOUN ADJ NOUN,1.0,mind bad enemy,0,0,,0
4674,did u finish Mario 64,0.0,0.0,0.0,0.0,0.0,0.0,did you finish Mario 64,"[('do', 'AUX'), ('you', 'PRON'), ('finish', 'VERB'), ('Mario', 'PROPN'), ('64', 'NUM')]","{'AUX': 1, 'PRON': 1, 'VERB': 1, 'PROPN': 1, 'NUM': 1}",u finish mario 64,VERB PROPN NUM,1.0,finish Mario 64,0,0,,0
4675,:_terroriserLove:,0.0,0.0,0.0,0.0,0.0,0.0,:_terroriserLove:,"[(':', 'PUNCT'), ('_', 'NOUN'), ('terroriserlove', 'ADV'), (':', 'PUNCT')]","{'PUNCT': 2, 'NOUN': 1, 'ADV': 1}",terroriserlove,NOUN ADV,1.0,terroriserlove,0,3,terroriserlove,1
4676,It 3:00,0.0,0.0,0.0,0.0,0.0,0.0,It 3:00,"[('it', 'PRON'), ('3:00', 'NUM')]","{'PRON': 1, 'NUM': 1}",3:00,NUM,1.0,3:00,0,1,,0
4677,I remember now you kick my brother and then you started smoking a cigarette,0.0,0.0,0.0,0.0,0.0,0.0,I remember now you kick my brother and then you started smoking a cigarette,"[('I', 'PRON'), ('remember', 'VERB'), ('now', 'ADV'), ('you', 'PRON'), ('kick', 'VERB'), ('my', 'PRON'), ('brother', 'NOUN'), ('and', 'CCONJ'), ('then', 'ADV'), ('you', 'PRON'), ('start', 'VERB'), ('smoke', 'VERB'), ('a', 'DET'), ('cigarette', 'NOUN')]","{'PRON': 4, 'VERB': 4, 'ADV': 2, 'NOUN': 2, 'CCONJ': 1, 'DET': 1}",remember now kick brother then start smoke cigarette,PRON VERB VERB NOUN VERB VERB NOUN,1.0,remember kick brother start smoke cigarette,1,0,,0
4678,Idk me,0.0,0.0,0.0,0.0,0.0,0.0,Idk me,"[('idk', 'VERB'), ('I', 'PRON')]","{'VERB': 1, 'PRON': 1}",idk,VERB PRON,1.0,idk,0,0,idk,1
4679,"@MrExtremo Hi to you too mate. 😂 Also, 😂😂😂",0.0,0.0,0.0,0.0,0.0,0.0,"@MrExtremo Hi to you too mate. 😂 Also, 😂😂😂","[('@mrextremo', 'NOUN'), ('hi', 'INTJ'), ('to', 'ADP'), ('you', 'PRON'), ('too', 'ADV'), ('mate', 'NOUN'), ('.', 'PUNCT'), ('😂', 'EMOJI'), ('also', 'ADV'), (',', 'PUNCT'), ('😂', 'EMOJI'), ('😂', 'EMOJI'), ('😂', 'EMOJI')]","{'NOUN': 2, 'INTJ': 1, 'ADP': 1, 'PRON': 1, 'ADV': 2, 'PUNCT': 2, 'EMOJI': 4}",@mrextremo hi too mate 😂 also 😂 😂 😂,NOUN INTJ NOUN EMOJI ADV EMOJI EMOJI EMOJI,1.0,@mrextremo hi mate also,0,3,@mrextremo,1
4680,Y,0.0,0.0,0.0,0.0,0.0,0.0,Y,"[('Y', 'PROPN')]",{'PROPN': 1},y,PROPN,1.0,,1,0,,0
4681,Dam das deep af,0.0,0.0,0.0,0.0,0.0,0.0,Dam das deep af,"[('Dam', 'PROPN'), ('das', 'PROPN'), ('deep', 'ADV'), ('af', 'ADP')]","{'PROPN': 2, 'ADV': 1, 'ADP': 1}",dam das deep,PROPN PROPN ADV ADP,1.0,Dam das deep af,0,0,af,1
4682,:_terroriser1up:take this and make your life alot better,0.0,0.0,0.0,0.0,0.0,0.0,:_terroriser1up:take this and make your life alot better,"[(':', 'PUNCT'), ('_', 'DET'), ('terroriser1up', 'NOUN'), (':', 'PUNCT'), ('take', 'VERB'), ('this', 'DET'), ('and', 'CCONJ'), ('make', 'VERB'), ('your', 'PRON'), ('life', 'NOUN'), ('alot', 'NOUN'), ('well', 'ADV')]","{'PUNCT': 2, 'DET': 2, 'NOUN': 3, 'VERB': 2, 'CCONJ': 1, 'PRON': 1, 'ADV': 1}",terroriser1up take make life alot well,NOUN VERB VERB NOUN NOUN ADV,1.0,terroriser1up take make life alot well,0,3,terroriser1up alot,2
4683,respect,0.0,0.0,0.0,0.0,0.0,0.0,respect,"[('respect', 'NOUN')]",{'NOUN': 1},respect,NOUN,1.0,respect,0,0,,0
4684,can be get facts in the chat 😞,0.0,0.0,0.0,0.0,0.0,0.0,can be get facts in the chat 😞,"[('can', 'AUX'), ('be', 'AUX'), ('get', 'VERB'), ('fact', 'NOUN'), ('in', 'ADP'), ('the', 'DET'), ('chat', 'ADJ'), ('😞', 'EMOJI')]","{'AUX': 2, 'VERB': 1, 'NOUN': 1, 'ADP': 1, 'DET': 1, 'ADJ': 1, 'EMOJI': 1}",get fact chat 😞,VERB NOUN ADJ EMOJI,1.0,get fact chat,0,0,,0
4685,:_terroriserLove::_terroriserLove::_terroriserLove::_terroriserLove:Alright going to bed! Great stream.,0.0,0.0,0.0,0.0,0.0,0.0,:_terroriserLove::_terroriserLove::_terroriserLove::_terroriserLove:Alright going to bed! Great stream.,"[(':', 'PUNCT'), ('_', 'DET'), ('terroriserlove::_terroriserlove::_terroriserlove::_terroriserlove', 'NOUN'), (':', 'PUNCT'), ('alright', 'INTJ'), ('go', 'VERB'), ('to', 'ADP'), ('bed', 'NOUN'), ('!', 'PUNCT'), ('great', 'ADJ'), ('stream', 'NOUN'), ('.', 'PUNCT')]","{'PUNCT': 4, 'DET': 1, 'NOUN': 3, 'INTJ': 1, 'VERB': 1, 'ADP': 1, 'ADJ': 1}",terroriserlove::_terroriserlove::_terroriserlove::_terroriserlove alright go bed great stream,NOUN INTJ VERB NOUN ADJ NOUN,1.0,terroriserlove::_terroriserlove::_terroriserlove::_terroriserlove alright go bed great stream,0,14,terroriserlove::_terroriserlove::_terroriserlove::_terroriserlove,1
4686,this man is amazing,0.0,0.0,0.0,0.0,0.0,0.0,this man is amazing,"[('this', 'DET'), ('man', 'NOUN'), ('be', 'AUX'), ('amazing', 'ADJ')]","{'DET': 1, 'NOUN': 1, 'AUX': 1, 'ADJ': 1}",man amazing,NOUN ADJ,1.0,man amazing,0,0,,0
4687,:_terroriserLove::_terroriserLove::_terroriserLove::_terroriserLove:,0.0,0.0,0.0,0.0,0.0,0.0,:_terroriserLove::_terroriserLove::_terroriserLove::_terroriserLove:,"[(':', 'PUNCT'), ('_', 'DET'), ('terroriserlove::_terroriserlove::_terroriserlove::_terroriserlove', 'NOUN'), (':', 'PUNCT')]","{'PUNCT': 2, 'DET': 1, 'NOUN': 1}",terroriserlove::_terroriserlove::_terroriserlove::_terroriserlove,NOUN,1.0,terroriserlove::_terroriserlove::_terroriserlove::_terroriserlove,0,12,terroriserlove::_terroriserlove::_terroriserlove::_terroriserlove,1
4688,Brian should do an advice stream,0.0,0.0,0.0,0.0,0.0,0.0,Brian should do an advice stream,"[('Brian', 'PROPN'), ('should', 'AUX'), ('do', 'VERB'), ('an', 'DET'), ('advice', 'NOUN'), ('stream', 'NOUN')]","{'PROPN': 1, 'AUX': 1, 'VERB': 1, 'DET': 1, 'NOUN': 2}",brian do advice stream,PROPN NOUN NOUN,1.0,Brian advice stream,0,0,,0
4689,TEROOOORISEEEERR,0.0,0.0,0.0,0.0,0.0,0.0,TEROOOORISEEEERR,"[('TEROOOORISEEEERR', 'PROPN')]",{'PROPN': 1},terooooriseeeerr,PROPN,1.0,TEROOOORISEEEERR,1,0,terooooriseeeerr,1
4690,feels bad when he skipped my dono lol im kidding idc Brian if you see this as long as you saw my dono you don't have to read it,0.0,0.0,0.0,0.0,0.0,0.0,feels bad when he skipped my dono lol I am kidding idc Brian if you see this as long as you saw my dono you do not have to read it,"[('feel', 'VERB'), ('bad', 'ADJ'), ('when', 'ADV'), ('he', 'PRON'), ('skip', 'VERB'), ('my', 'PRON'), ('dono', 'NOUN'), ('lol', 'NOUN'), ('I', 'PRON'), ('be', 'AUX'), ('kid', 'VERB'), ('idc', 'PROPN'), ('Brian', 'PROPN'), ('if', 'SCONJ'), ('you', 'PRON'), ('see', 'VERB'), ('this', 'DET'), ('as', 'ADV'), ('long', 'ADV'), ('as', 'ADP'), ('you', 'PRON'), ('see', 'VERB'), ('my', 'PRON'), ('dono', 'NOUN'), ('you', 'PRON'), ('do', 'AUX'), ('not', 'PART'), ('have', 'VERB'), ('to', 'PART'), ('read', 'VERB'), ('it', 'PRON')]","{'VERB': 7, 'ADJ': 1, 'ADV': 3, 'PRON': 8, 'NOUN': 3, 'AUX': 2, 'PROPN': 2, 'SCONJ': 1, 'DET': 1, 'ADP': 1, 'PART': 2}",feel bad when skip dono lol kid idc brian see a long see dono not have to read,VERB ADJ VERB NOUN NOUN PRON VERB PROPN PROPN VERB ADV VERB NOUN VERB,1.0,feel bad skip dono lol kid idc Brian see long see dono read,0,0,dono dono,2
4691,Terroriser is a homie,0.0,0.0,0.0,0.0,0.0,0.0,Terroriser is a homie,"[('Terroriser', 'PROPN'), ('be', 'AUX'), ('a', 'DET'), ('homie', 'NOUN')]","{'PROPN': 1, 'AUX': 1, 'DET': 1, 'NOUN': 1}",terroriser homie,PROPN NOUN,1.0,Terroriser homie,0,0,terroriser homie,2
4692,"you're such a great guy, Brian. keep being you man.:_terroriserLove:",0.0,0.0,0.0,0.0,0.0,0.0,"you are such a great guy, Brian. keep being you man.:_terroriserLove:","[('you', 'PRON'), ('be', 'AUX'), ('such', 'DET'), ('a', 'DET'), ('great', 'ADJ'), ('guy', 'NOUN'), (',', 'PUNCT'), ('Brian', 'PROPN'), ('.', 'PUNCT'), ('keep', 'VERB'), ('be', 'VERB'), ('you', 'PRON'), ('man.:_terroriserlove', 'VERB'), (':', 'PUNCT')]","{'PRON': 2, 'AUX': 1, 'DET': 2, 'ADJ': 1, 'NOUN': 1, 'PUNCT': 3, 'PROPN': 1, 'VERB': 3}",great guy brian keep be man.:_terroriserlove,ADJ NOUN PROPN VERB VERB,1.0,great guy Brian keep man.:_terroriserlove,0,6,man.:_terroriserlove,1
4693,how was your day brian (:,0.0,0.0,0.0,0.0,0.0,0.0,how was your day brian (:,"[('how', 'ADV'), ('be', 'AUX'), ('your', 'PRON'), ('day', 'NOUN'), ('brian', 'NOUN'), ('(:', 'VERB')]","{'ADV': 1, 'AUX': 1, 'PRON': 1, 'NOUN': 2, 'VERB': 1}",how day brian (:,NOUN NOUN VERB,1.0,day brian (:,0,2,,0
4694,thats why Brian is an awesome youtuber,0.0,0.0,0.0,0.0,0.0,0.0,that is why Brian is an awesome youtuber,"[('that', 'DET'), ('be', 'AUX'), ('why', 'ADV'), ('Brian', 'PROPN'), ('be', 'VERB'), ('an', 'DET'), ('awesome', 'ADJ'), ('youtuber', 'NOUN')]","{'DET': 2, 'AUX': 1, 'ADV': 1, 'PROPN': 1, 'VERB': 1, 'ADJ': 1, 'NOUN': 1}",s why brian awesome youtuber,PROPN ADJ NOUN,1.0,Brian awesome youtuber,0,0,youtuber,1
4695,i really needed to hear this,0.0,0.0,0.0,0.0,0.0,0.0,i really needed to hear this,"[('I', 'PRON'), ('really', 'ADV'), ('need', 'VERB'), ('to', 'PART'), ('hear', 'VERB'), ('this', 'DET')]","{'PRON': 1, 'ADV': 1, 'VERB': 2, 'PART': 1, 'DET': 1}",really need to hear,PRON ADV VERB VERB,1.0,really need hear,0,0,,0
4696,I almost cried,0.0,0.0,0.0,0.0,0.0,0.0,I almost cried,"[('I', 'PRON'), ('almost', 'ADV'), ('cry', 'VERB')]","{'PRON': 1, 'ADV': 1, 'VERB': 1}",almost cry,PRON ADV VERB,1.0,almost cry,1,0,,0
4697,Im here for the terrorizer spots and only the spots,0.0,0.0,0.0,0.0,0.0,0.0,I am here for the terrorizer spots and only the spots,"[('I', 'PRON'), ('be', 'AUX'), ('here', 'ADV'), ('for', 'ADP'), ('the', 'DET'), ('terrorizer', 'NOUN'), ('spot', 'NOUN'), ('and', 'CCONJ'), ('only', 'ADV'), ('the', 'DET'), ('spot', 'NOUN')]","{'PRON': 1, 'AUX': 1, 'ADV': 2, 'ADP': 1, 'DET': 2, 'NOUN': 3, 'CCONJ': 1}",m here terrorizer spot only spot,PRON NOUN NOUN NOUN,1.0,terrorizer spot spot,0,0,terrorizer,1
4698,"bro fist to Brian man,a nice advice",0.0,0.0,0.0,0.0,0.0,0.0,"bro fist to Brian man,a nice advice","[('bro', 'PROPN'), ('fist', 'NOUN'), ('to', 'ADP'), ('Brian', 'PROPN'), ('man', 'NOUN'), (',', 'PUNCT'), ('a', 'DET'), ('nice', 'ADJ'), ('advice', 'NOUN')]","{'PROPN': 2, 'NOUN': 3, 'ADP': 1, 'PUNCT': 1, 'DET': 1, 'ADJ': 1}",bro fist brian man nice advice,PROPN NOUN PROPN NOUN ADJ NOUN,1.0,bro fist Brian man nice advice,0,1,,0
4699,yo..... you remember me???,0.0,0.0,0.0,0.0,0.0,0.0,yo..... you remember me???,"[('yo', 'PROPN'), ('.....', 'PUNCT'), ('you', 'PRON'), ('remember', 'VERB'), ('I', 'PRON'), ('?', 'PUNCT'), ('?', 'PUNCT'), ('?', 'PUNCT')]","{'PROPN': 1, 'PUNCT': 4, 'PRON': 2, 'VERB': 1}",yo ..... remember,PROPN VERB PRON,1.0,yo ..... remember,0,8,,0
4700,thanks,0.0,0.0,0.0,0.0,0.0,0.0,thanks,"[('thank', 'NOUN')]",{'NOUN': 1},thank,NOUN,1.0,thank,0,0,,0
4701,:_terroriserLove::_terroriserLove::_terroriserLove:,0.0,0.0,0.0,0.0,0.0,0.0,:_terroriserLove::_terroriserLove::_terroriserLove:,"[(':', 'PUNCT'), ('_', 'DET'), ('terroriserlove::_terroriserlove::_terroriserlove', 'NOUN'), (':', 'PUNCT')]","{'PUNCT': 2, 'DET': 1, 'NOUN': 1}",terroriserlove::_terroriserlove::_terroriserlove,NOUN,1.0,terroriserlove::_terroriserlove::_terroriserlove,0,9,terroriserlove::_terroriserlove::_terroriserlove,1
4702,great advise from a wise man,0.0,0.0,0.0,0.0,0.0,0.0,great advise from a wise man,"[('great', 'ADJ'), ('advise', 'NOUN'), ('from', 'ADP'), ('a', 'DET'), ('wise', 'ADJ'), ('man', 'NOUN')]","{'ADJ': 2, 'NOUN': 2, 'ADP': 1, 'DET': 1}",great advise wise man,ADJ NOUN ADJ NOUN,1.0,great advise wise man,0,0,,0
4703,I want to donate but superchat isn’t available in my region,0.0,0.0,0.0,0.0,0.0,0.0,I want to donate but superchat is not available in my region,"[('I', 'PRON'), ('want', 'VERB'), ('to', 'PART'), ('donate', 'VERB'), ('but', 'CCONJ'), ('superchat', 'NOUN'), ('be', 'VERB'), ('not', 'PART'), ('available', 'ADJ'), ('in', 'ADP'), ('my', 'PRON'), ('region', 'NOUN')]","{'PRON': 2, 'VERB': 3, 'PART': 2, 'CCONJ': 1, 'NOUN': 2, 'ADJ': 1, 'ADP': 1}",want to donate superchat be n’t available region,PRON VERB VERB NOUN ADJ NOUN,1.0,want donate superchat available region,1,0,superchat,1
4704,where I live it’s bright in the morning,0.0,0.0,0.0,0.0,0.0,0.0,where I live it is bright in the morning,"[('where', 'ADV'), ('I', 'PRON'), ('live', 'VERB'), ('it', 'PRON'), ('be', 'AUX'), ('bright', 'ADJ'), ('in', 'ADP'), ('the', 'DET'), ('morning', 'NOUN')]","{'ADV': 1, 'PRON': 2, 'VERB': 1, 'AUX': 1, 'ADJ': 1, 'ADP': 1, 'DET': 1, 'NOUN': 1}",where live ’s bright morning,PRON VERB ADJ NOUN,1.0,live bright morning,1,0,,0
4705,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,0.0,0.0,0.0,0.0,0.0,0.0,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,"[(':', 'PUNCT'), ('_', 'PROPN'), ('terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo', 'PROPN'), (':', 'PUNCT')]","{'PUNCT': 2, 'PROPN': 2}",terroriserleo::_terroriserleo::_terroriserleo::_terroriserleo::_terroriserleo::_terroriserleo::_terroriserleo::_terroriserleo::_terroriserleo::_terroriserleo::_terroriserleo::_terroriserleo::_terroriserleo::_terroriserleo::_terroriserleo,PROPN PROPN,1.0,terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo,0,45,terroriserleo::_terroriserleo::_terroriserleo::_terroriserleo::_terroriserleo::_terroriserleo::_terroriserleo::_terroriserleo::_terroriserleo::_terroriserleo::_terroriserleo::_terroriserleo::_terroriserleo::_terroriserleo::_terroriserleo,1
4706,Does he know we can’t see,0.0,0.0,0.0,0.0,0.0,0.0,Does he know we can not see,"[('do', 'AUX'), ('he', 'PRON'), ('know', 'VERB'), ('we', 'PRON'), ('can', 'AUX'), ('not', 'PART'), ('see', 'VERB')]","{'AUX': 2, 'PRON': 2, 'VERB': 2, 'PART': 1}",know n’t see,VERB VERB,1.0,know see,0,0,,0
4707,terroriser is a real one,0.0,0.0,0.0,0.0,0.0,0.0,terroriser is a real one,"[('terroris', 'ADJ'), ('be', 'AUX'), ('a', 'DET'), ('real', 'ADJ'), ('one', 'NOUN')]","{'ADJ': 2, 'AUX': 1, 'DET': 1, 'NOUN': 1}",terroris real one,ADJ ADJ NOUN,1.0,terroris real one,0,0,terroris,1
4708,DID YOU FINISH MARIO 64,0.0,0.0,0.0,0.0,0.0,0.0,DID YOU FINISH MARIO 64,"[('do', 'AUX'), ('you', 'PRON'), ('finish', 'VERB'), ('mario', 'NOUN'), ('64', 'NUM')]","{'AUX': 1, 'PRON': 1, 'VERB': 1, 'NOUN': 1, 'NUM': 1}",finish mario 64,VERB NOUN NUM,1.0,finish mario 64,4,0,,0
4709,ah Brian speaking facts again.,0.0,0.0,0.0,0.0,0.0,0.0,ah Brian speaking facts again.,"[('ah', 'INTJ'), ('Brian', 'PROPN'), ('speak', 'VERB'), ('fact', 'NOUN'), ('again', 'ADV'), ('.', 'PUNCT')]","{'INTJ': 1, 'PROPN': 1, 'VERB': 1, 'NOUN': 1, 'ADV': 1, 'PUNCT': 1}",ah brian speak fact again,INTJ PROPN VERB NOUN,1.0,ah Brian speak fact,0,1,,0
4710,Hi,0.0,0.0,0.0,0.0,0.0,0.0,Hi,"[('hi', 'INTJ')]",{'INTJ': 1},hi,INTJ,1.0,hi,0,0,,0
4711,!donate,0.0,0.0,0.0,0.0,0.0,0.0,!donate,"[('!', 'PUNCT'), ('donate', 'VERB')]","{'PUNCT': 1, 'VERB': 1}",donate,VERB,1.0,donate,0,1,,0
4712,What is going on?,0.0,0.0,0.0,0.0,0.0,0.0,What is going on?,"[('what', 'PRON'), ('be', 'AUX'), ('go', 'VERB'), ('on', 'ADP'), ('?', 'PUNCT')]","{'PRON': 1, 'AUX': 1, 'VERB': 1, 'ADP': 1, 'PUNCT': 1}",go,VERB,1.0,go,0,1,,0
4713,BRIAN,0.0,0.0,0.0,0.0,0.0,0.0,BRIAN,"[('BRIAN', 'PROPN')]",{'PROPN': 1},brian,PROPN,1.0,BRIAN,1,0,,0
4714,YOU MISSED,0.0,0.0,0.0,0.0,0.0,0.0,YOU MISSED,"[('you', 'PRON'), ('MISSED', 'PROPN')]","{'PRON': 1, 'PROPN': 1}",missed,PROPN,1.0,MISSED,2,0,,0
4715,Thank you for the advice good sir,0.0,0.0,0.0,0.0,0.0,0.0,Thank you for the advice good sir,"[('thank', 'VERB'), ('you', 'PRON'), ('for', 'ADP'), ('the', 'DET'), ('advice', 'NOUN'), ('good', 'ADJ'), ('sir', 'PROPN')]","{'VERB': 1, 'PRON': 1, 'ADP': 1, 'DET': 1, 'NOUN': 1, 'ADJ': 1, 'PROPN': 1}",thank advice good sir,VERB NOUN ADJ PROPN,1.0,thank advice good sir,0,0,,0
4716,It just keeps getting better and better all the time,0.0,0.0,0.0,0.0,0.0,0.0,It just keeps getting better and better all the time,"[('it', 'PRON'), ('just', 'ADV'), ('keep', 'VERB'), ('get', 'VERB'), ('well', 'ADJ'), ('and', 'CCONJ'), ('well', 'ADJ'), ('all', 'DET'), ('the', 'DET'), ('time', 'NOUN')]","{'PRON': 1, 'ADV': 1, 'VERB': 2, 'ADJ': 2, 'CCONJ': 1, 'DET': 2, 'NOUN': 1}",just keep get well well time,VERB VERB ADJ ADJ NOUN,1.0,keep get well well time,0,0,,0
4717,"brian honestly you’re such a good guy and it amazes me how genuine you can be, keep bein real and never stop good luck in the game dude ♥️",0.0,0.0,0.0,0.0,0.0,0.0,"brian honestly you are such a good guy and it amazes me how genuine you can be, keep bein real and never stop good luck in the game dude ♥️","[('brian', 'PROPN'), ('honestly', 'ADV'), ('you', 'PRON'), ('be', 'AUX'), ('such', 'DET'), ('a', 'DET'), ('good', 'ADJ'), ('guy', 'NOUN'), ('and', 'CCONJ'), ('it', 'PRON'), ('amaze', 'VERB'), ('I', 'PRON'), ('how', 'ADV'), ('genuine', 'ADJ'), ('you', 'PRON'), ('can', 'AUX'), ('be', 'VERB'), (',', 'PUNCT'), ('keep', 'VERB'), ('bein', 'NOUN'), ('real', 'ADJ'), ('and', 'CCONJ'), ('never', 'ADV'), ('stop', 'VERB'), ('good', 'ADJ'), ('luck', 'NOUN'), ('in', 'ADP'), ('the', 'DET'), ('game', 'NOUN'), ('dude', 'NOUN'), ('♥️', 'EMOJI')]","{'PROPN': 1, 'ADV': 3, 'PRON': 4, 'AUX': 2, 'DET': 3, 'ADJ': 4, 'NOUN': 5, 'CCONJ': 2, 'VERB': 4, 'PUNCT': 1, 'ADP': 1, 'EMOJI': 1}",brian honestly ’re good guy amaze how genuine be keep bein real never stop good luck game dude ♥ ️,PROPN ADV ADJ NOUN VERB PRON ADJ VERB NOUN ADJ ADV VERB ADJ NOUN NOUN NOUN EMOJI,1.0,brian honestly good guy amaze genuine keep bein real never stop good luck game dude,0,1,bein,1
4718,"@Lucas Jorgenson he knows, just let it be",0.0,0.0,0.0,0.0,0.0,0.0,"@Lucas Jorgenson he knows, just let it be","[('@Lucas', 'PROPN'), ('Jorgenson', 'PROPN'), ('he', 'PRON'), ('know', 'VERB'), (',', 'PUNCT'), ('just', 'ADV'), ('let', 'VERB'), ('it', 'PRON'), ('be', 'VERB')]","{'PROPN': 2, 'PRON': 2, 'VERB': 3, 'PUNCT': 1, 'ADV': 1}",@lucas jorgenson know just let be,PROPN PROPN VERB VERB,1.0,@Lucas Jorgenson know let,0,2,@lucas jorgenson,2
4719,Hi‼️❤️❤️,0.0,0.0,0.0,0.0,0.0,0.0,Hi‼️❤️❤️,"[('Hi‼️', 'PROPN'), ('❤️', 'EMOJI'), ('❤️', 'EMOJI')]","{'PROPN': 1, 'EMOJI': 2}",hi‼️ ❤ ️ ❤ ️,PROPN EMOJI EMOJI,1.0,Hi‼️,0,0,hi‼️,1
4720,can we see the game,0.0,0.0,0.0,0.0,0.0,0.0,can we see the game,"[('can', 'AUX'), ('we', 'PRON'), ('see', 'VERB'), ('the', 'DET'), ('game', 'NOUN')]","{'AUX': 1, 'PRON': 1, 'VERB': 1, 'DET': 1, 'NOUN': 1}",see game,VERB NOUN,1.0,see game,0,0,,0
